thisRow.t,notes,block_sign,block_pressure,comp_m,rt,chose_delayed,max_deviation,raw_trajectory,choice_side,participant,age,gender,
,,gain,no_pressure,50,1.268295699999726,True,0.4313307895339724,"-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.021,-0.365;-0.012,-0.356;-0.005,-0.302;-0.005,-0.295;-0.017,-0.229;-0.019,-0.215;-0.019,-0.215;-0.019,-0.147;-0.019,-0.055;0.018,0.500;0.024,0.500;0.050,0.500;0.050,0.500;0.062,0.500;0.063,0.500;0.072,0.500;0.074,0.500;0.074,0.500;0.102,0.500;0.254,0.476;0.280,0.469;0.280,0.469;0.402,0.417;0.480,0.340;0.486,0.330;0.499,0.299;0.507,0.253;0.481,0.177;0.407,0.125;0.364,0.115;0.333,0.113;0.268,0.118;0.171,0.159;0.143,0.185;0.126,0.227;0.128,0.253;0.152,0.301;0.165,0.313;0.179,0.324;0.212,0.343;0.219,0.343;0.258,0.352;0.262,0.353;0.283,0.357;0.285,0.357;0.285,0.357;0.285,0.357;0.285,0.357;0.294,0.347;0.296,0.345;0.296,0.345;0.311,0.326;0.317,0.318;0.338,0.293;0.338,0.293;0.347,0.283;0.349,0.277;0.349,0.274;0.349,0.272;0.349,0.272;0.349,0.272;0.349,0.272;0.349,0.272;0.349,0.272;0.349,0.272;0.349,0.272",right,03,25,M,
,,gain,no_pressure,75,2.8460195000002386,True,0.7174375773197467,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;-0.062,-0.424;-0.278,-0.380;-0.309,-0.367;-0.309,-0.367;-0.531,-0.229;-0.589,-0.164;-0.629,-0.059;-0.625,-0.048;-0.623,-0.043;-0.603,-0.029;-0.562,-0.004;-0.542,0.003;-0.540,0.003;-0.528,0.003;-0.522,0.003;-0.519,0.003;-0.519,0.003;-0.519,0.002;-0.517,-0.001;-0.517,-0.001;-0.517,-0.001;-0.516,-0.004;-0.516,-0.004;-0.516,-0.004;-0.516,-0.004;-0.517,-0.006;-0.517,-0.006;-0.517,-0.006;-0.517,-0.006;-0.517,-0.006;-0.517,-0.034;-0.515,-0.038;-0.515,-0.038;-0.512,-0.069;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.517,-0.073;-0.506,-0.094;-0.472,-0.139;-0.457,-0.159;-0.401,-0.213;-0.400,-0.214;-0.389,-0.224;-0.389,-0.224;-0.388,-0.226;-0.388,-0.226;-0.378,-0.241;-0.367,-0.262;-0.367,-0.262;-0.365,-0.273;-0.365,-0.273;-0.365,-0.273;-0.365,-0.273;-0.365,-0.273;-0.365,-0.273;-0.363,-0.273;-0.360,-0.241;-0.343,-0.168;-0.324,-0.101;-0.324,-0.101;-0.324,-0.101;-0.322,-0.092;-0.322,-0.092;-0.322,-0.092;-0.322,-0.092;-0.322,-0.092;-0.322,-0.092;-0.320,-0.098;-0.320,-0.103;-0.320,-0.128;-0.320,-0.133;-0.320,-0.141;-0.319,-0.145;-0.319,-0.145;-0.319,-0.145;-0.319,-0.145;-0.294,-0.126;-0.188,-0.040;-0.170,-0.027;-0.170,-0.027;0.020,0.105;0.036,0.116;0.141,0.183;0.141,0.183;0.170,0.205;0.205,0.228;0.212,0.235;0.226,0.245;0.243,0.256;0.268,0.273;0.292,0.287;0.292,0.287;0.324,0.308;0.326,0.312;0.326,0.312;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317;0.334,0.317",right,03,25,M,
,,gain,no_pressure,99,1.2670548999999482,False,0.33241308869907865,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;-0.078,-0.413;-0.249,-0.436;-0.272,-0.436;-0.347,-0.436;-0.403,-0.436;-0.403,-0.436;-0.403,-0.436;-0.255,-0.217;-0.255,-0.217;0.225,0.195;0.225,0.195;0.233,0.199;0.233,0.199;0.233,0.199;0.233,0.199;0.233,0.199;0.233,0.199;0.250,0.212;0.388,0.278;0.400,0.284;0.427,0.290;0.427,0.290;0.427,0.290;0.427,0.290;0.427,0.290",right,03,25,M,
,,gain,no_pressure,86.5,0.9718607999998312,True,0.0605702953910635,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.021,-0.311;0.085,-0.129;0.163,-0.006;0.273,0.117;0.363,0.206;0.388,0.232;0.390,0.234;0.393,0.237;0.393,0.237;0.400,0.246;0.407,0.255;0.411,0.263;0.415,0.273;0.415,0.273;0.415,0.273;0.421,0.282;0.421,0.282;0.422,0.286;0.422,0.286;0.422,0.286;0.422,0.286;0.422,0.286;0.422,0.286;0.422,0.286",right,03,25,M,
,,gain,no_pressure,92.75,1.2637494999999035,False,0.1080135813714357,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.011,-0.343;0.015,-0.326;0.028,-0.260;0.040,-0.165;0.040,-0.165;0.130,0.044;0.141,0.064;0.277,0.263;0.349,0.360;0.396,0.421;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.430,0.451;0.428,0.450;0.424,0.442;0.402,0.376;0.364,0.315;0.358,0.306;0.356,0.300;0.356,0.300;0.356,0.300;0.356,0.300;0.356,0.300;0.356,0.300;0.356,0.300",right,03,25,M,
,,gain,no_pressure,89.625,2.200980399999935,False,0.49035065074267076,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;-0.103,-0.393;-0.284,-0.344;-0.428,-0.261;-0.439,-0.247;-0.410,-0.129;-0.395,-0.118;-0.352,-0.088;-0.282,-0.046;-0.142,0.023;0.003,0.067;0.094,0.094;0.094,0.094;0.175,0.117;0.282,0.144;0.288,0.146;0.302,0.149;0.302,0.149;0.302,0.149;0.302,0.149;0.314,0.153;0.348,0.172;0.394,0.189;0.398,0.193;0.407,0.195;0.407,0.195;0.407,0.195;0.407,0.195;0.407,0.195;0.408,0.196;0.408,0.196;0.408,0.196;0.408,0.196;0.408,0.196;0.409,0.207;0.421,0.225;0.421,0.225;0.421,0.229;0.421,0.232;0.421,0.232;0.421,0.232;0.421,0.233;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235;0.421,0.235",right,03,25,M,
,,gain,no_pressure,86.5,3.9831578999996964,False,0.6755758543958887,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;-0.143,-0.365;-0.199,-0.351;-0.316,-0.325;-0.457,-0.292;-0.557,-0.278;-0.666,-0.278;-0.681,-0.279;-0.697,-0.292;-0.697,-0.292;-0.690,-0.374;-0.686,-0.388;-0.677,-0.426;-0.590,-0.499;-0.500,-0.499;-0.290,-0.499;-0.278,-0.499;-0.257,-0.499;-0.237,-0.499;-0.299,-0.499;-0.299,-0.499;-0.314,-0.499;-0.463,-0.496;-0.480,-0.491;-0.500,-0.487;-0.626,-0.455;-0.668,-0.442;-0.767,-0.410;-0.800,-0.362;-0.800,-0.359;-0.765,-0.282;-0.752,-0.264;-0.752,-0.264;-0.627,-0.076;-0.585,-0.006;-0.516,0.111;-0.516,0.111;-0.502,0.140;-0.491,0.176;-0.490,0.183;-0.477,0.215;-0.468,0.234;-0.410,0.345;-0.410,0.345;-0.381,0.392;-0.369,0.410;-0.351,0.436;-0.349,0.438;-0.346,0.445;-0.343,0.448;-0.342,0.451;-0.338,0.453;-0.338,0.453;-0.335,0.455;-0.328,0.455;-0.320,0.447;-0.320,0.447;-0.221,0.297;-0.221,0.297;-0.158,0.203;-0.150,0.188;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.148,0.187;-0.117,0.223;-0.115,0.226;-0.108,0.232;-0.102,0.240;-0.102,0.240;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.101,0.241;-0.188,0.242;-0.207,0.242;-0.271,0.244;-0.437,0.279;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284;-0.447,0.284",left,03,25,M,
,,gain,no_pressure,83.375,1.210111500000039,True,0.28507316499753077,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;-0.098,-0.052;-0.013,0.118;0.006,0.139;0.093,0.217;0.224,0.291;0.357,0.333;0.547,0.367;0.568,0.367;0.722,0.368;0.722,0.368;0.758,0.360;0.762,0.358;0.762,0.358;0.762,0.358;0.762,0.358;0.762,0.358;0.762,0.358;0.761,0.357;0.735,0.341;0.683,0.316;0.568,0.281;0.528,0.278;0.453,0.274;0.437,0.274;0.433,0.274;0.433,0.274;0.433,0.274;0.433,0.274;0.433,0.274;0.433,0.274",right,03,25,M,
,,gain,no_pressure,84.9375,1.8297923999998602,True,0.04909708244156156,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.028,-0.287;0.037,-0.268;0.152,-0.090;0.152,-0.090;0.218,-0.019;0.291,0.057;0.300,0.069;0.312,0.088;0.315,0.092;0.315,0.092;0.343,0.139;0.346,0.143;0.346,0.143;0.376,0.193;0.377,0.196;0.377,0.196;0.397,0.223;0.397,0.223;0.410,0.233;0.411,0.236;0.417,0.247;0.421,0.251;0.421,0.251;0.448,0.284;0.449,0.287",right,03,25,M,
,,gain,no_pressure,86.5,1.1621044000003167,True,0.6453940689791813,"0.015,-0.361;0.015,-0.361;0.015,-0.361;0.015,-0.361;0.015,-0.361;0.015,-0.361;0.015,-0.361;0.015,-0.399;0.013,-0.421;0.013,-0.421;-0.043,-0.499;-0.068,-0.499;-0.079,-0.499;-0.191,-0.499;-0.222,-0.499;-0.351,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.800,-0.499;-0.725,-0.454;-0.573,-0.352;-0.122,-0.061;-0.056,-0.020;0.421,0.228;0.447,0.233;0.447,0.233;0.580,0.272;0.600,0.279;0.600,0.279;0.600,0.279;0.600,0.279;0.600,0.279;0.600,0.279;0.618,0.308;0.618,0.308;0.623,0.343;0.623,0.343;0.627,0.348;0.630,0.351;0.630,0.351;0.630,0.351;0.610,0.338;0.515,0.274;0.508,0.271;0.477,0.252;0.475,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252;0.474,0.252",right,03,25,M,
