thisRow.t,notes,block_sign,block_pressure,rt,chose_delayed,comp_m,max_deviation,raw_trajectory,participant,age,gender,
,,gain,high_pressure,1.6827635999943595,True,67.75,0.3601830876098848,"0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;0.013,-0.356;-0.009,-0.325;-0.025,-0.300;-0.049,-0.246;-0.062,-0.201;-0.073,-0.147;-0.078,-0.067;-0.077,-0.020;-0.071,0.028;-0.063,0.049;-0.052,0.066;-0.029,0.087;-0.009,0.100;0.018,0.111;0.059,0.126;0.081,0.136;0.098,0.142;0.102,0.143;0.102,0.144;0.103,0.144;0.103,0.144;0.103,0.144;0.103,0.144;0.103,0.144;0.103,0.144;0.103,0.146;0.093,0.151;0.079,0.153;0.061,0.157;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.026,0.162;0.001,0.179;-0.066,0.210;-0.121,0.229;-0.192,0.252;-0.221,0.258;-0.254,0.267;-0.268,0.271;-0.274,0.273;-0.281,0.276;-0.282,0.276;-0.283,0.276;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277;-0.284,0.277",941765,21,F,
,,gain,high_pressure,1.4835216000210494,False,69.3125,0.07800406641943555,"0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.015,-0.369;0.014,-0.352;0.015,-0.327;0.020,-0.295;0.041,-0.226;0.065,-0.158;0.111,-0.052;0.151,0.022;0.192,0.090;0.256,0.176;0.289,0.212;0.312,0.234;0.337,0.256;0.352,0.263;0.364,0.269;0.370,0.272;0.372,0.273;0.373,0.273;0.373,0.273;0.373,0.273;0.373,0.273;0.373,0.273;0.373,0.273;0.368,0.272;0.359,0.269;0.346,0.269;0.339,0.269;0.333,0.269;0.329,0.271;0.325,0.273;0.323,0.275;0.323,0.276;0.322,0.277;0.322,0.279;0.322,0.279;0.322,0.281;0.323,0.282;0.332,0.283;0.349,0.283;0.366,0.282;0.386,0.278;0.394,0.277;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276;0.398,0.276",941765,21,F,
,,gain,high_pressure,1.6142803999828175,False,68.3125,0.056022355122792494,"-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.012,-0.402;-0.016,-0.393;-0.026,-0.374;-0.041,-0.334;-0.051,-0.307;-0.063,-0.272;-0.086,-0.209;-0.104,-0.159;-0.131,-0.094;-0.149,-0.055;-0.168,-0.031;-0.187,-0.004;-0.205,0.013;-0.231,0.032;-0.243,0.038;-0.253,0.043;-0.262,0.047;-0.266,0.049;-0.269,0.051;-0.271,0.052;-0.271,0.053;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.272,0.055;-0.289,0.093;-0.302,0.131;-0.311,0.161;-0.321,0.197;-0.323,0.216;-0.325,0.232;-0.325,0.238;-0.325,0.244;-0.323,0.254;-0.323,0.264;-0.323,0.273;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278;-0.323,0.278",941765,21,F,
,,gain,high_pressure,1.2660603999975137,True,67.3125,0.1292717567163084,"-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.017,-0.387;-0.025,-0.361;-0.032,-0.324;-0.032,-0.277;-0.008,-0.182;0.027,-0.093;0.112,0.039;0.187,0.137;0.268,0.224;0.378,0.323;0.423,0.363;0.445,0.381;0.459,0.392;0.462,0.393;0.462,0.393;0.463,0.393;0.463,0.393;0.463,0.393;0.463,0.393;0.463,0.393;0.463,0.393;0.463,0.393;0.463,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392;0.462,0.392",941765,21,F,
,,loss,high_pressure,1.335005100001581,False,50,0.11128672020087313,"0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;0.001,-0.397;-0.002,-0.391;-0.007,-0.370;-0.011,-0.330;-0.007,-0.292;0.001,-0.237;0.038,-0.124;0.079,-0.037;0.168,0.098;0.232,0.187;0.293,0.258;0.381,0.342;0.408,0.362;0.431,0.373;0.439,0.375;0.442,0.375;0.443,0.375;0.444,0.375;0.445,0.373;0.445,0.372;0.443,0.369;0.429,0.359;0.419,0.354;0.408,0.344;0.398,0.335;0.393,0.329;0.390,0.327;0.389,0.327;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326;0.389,0.326",941765,21,F,
,,loss,high_pressure,1.3316676000249572,False,75,0.17275282200841424,"-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.419;-0.007,-0.408;-0.007,-0.366;0.002,-0.281;0.013,-0.213;0.034,-0.121;0.046,-0.074;0.051,-0.044;0.053,-0.011;0.053,0.008;0.054,0.029;0.057,0.042;0.062,0.056;0.079,0.084;0.096,0.106;0.117,0.125;0.164,0.161;0.192,0.178;0.224,0.196;0.241,0.201;0.254,0.204;0.266,0.208;0.271,0.211;0.277,0.214;0.281,0.218;0.287,0.224;0.291,0.229;0.295,0.234;0.300,0.237;0.312,0.244;0.322,0.248;0.330,0.253;0.332,0.253;0.333,0.254;0.337,0.256;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258;0.339,0.258",941765,21,F,
,,loss,high_pressure,1.215208999987226,True,99,0.09530002107604187,"-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.395;-0.011,-0.381;-0.009,-0.361;-0.004,-0.322;-0.002,-0.293;0.019,-0.212;0.046,-0.143;0.082,-0.065;0.145,0.039;0.177,0.093;0.199,0.126;0.217,0.153;0.221,0.163;0.224,0.172;0.226,0.174;0.228,0.177;0.235,0.183;0.241,0.186;0.249,0.191;0.256,0.194;0.259,0.196;0.266,0.201;0.270,0.203;0.302,0.222;0.325,0.232;0.354,0.243;0.388,0.255;0.405,0.261;0.412,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262;0.416,0.262",941765,21,F,
,,loss,high_pressure,1.0647911000123713,True,86.5,0.07118215601702914,"0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.370;0.029,-0.359;0.037,-0.292;0.052,-0.230;0.086,-0.129;0.114,-0.061;0.154,0.013;0.234,0.131;0.290,0.199;0.352,0.272;0.378,0.295;0.390,0.307;0.396,0.311;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312;0.396,0.312",941765,21,F,
,,loss,high_pressure,1.7484378000081051,True,74.0,0.44700740182233073,"-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.016,-0.424;-0.021,-0.404;-0.024,-0.380;-0.028,-0.353;-0.028,-0.306;-0.027,-0.269;-0.023,-0.231;-0.014,-0.165;-0.004,-0.121;0.025,-0.035;0.048,0.011;0.072,0.048;0.110,0.096;0.129,0.117;0.151,0.138;0.159,0.146;0.168,0.151;0.180,0.158;0.185,0.163;0.188,0.165;0.189,0.169;0.183,0.174;0.156,0.184;0.114,0.189;0.049,0.192;-0.087,0.187;-0.199,0.169;-0.343,0.147;-0.400,0.141;-0.431,0.139;-0.449,0.139;-0.453,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.454,0.139;-0.455,0.171;-0.455,0.191;-0.452,0.217;-0.449,0.229;-0.444,0.239;-0.444,0.241;-0.442,0.243;-0.438,0.248;-0.431,0.258;-0.427,0.264;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271;-0.423,0.271",941765,21,F,
,,loss,high_pressure,1.2147665999946184,True,61.5,0.12934066490219132,"-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.012,-0.372;-0.015,-0.335;-0.016,-0.304;-0.014,-0.239;-0.004,-0.190;0.016,-0.132;0.061,-0.033;0.109,0.039;0.161,0.109;0.236,0.197;0.269,0.236;0.301,0.269;0.315,0.281;0.324,0.289;0.333,0.293;0.334,0.295;0.335,0.295;0.335,0.296;0.336,0.296;0.336,0.296;0.336,0.296;0.336,0.296;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297;0.336,0.297",941765,21,F,
,,loss,high_pressure,1.015737599984277,False,49.0,0.18646555099911005,"-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.001,-0.397;-0.008,-0.384;-0.047,-0.312;-0.077,-0.237;-0.107,-0.154;-0.147,-0.011;-0.167,0.082;-0.186,0.171;-0.200,0.269;-0.204,0.308;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339;-0.208,0.339",941765,21,F,
,,loss,high_pressure,1.233510700025363,False,55.25,0.08324108854653552,"-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.019,-0.376;-0.035,-0.361;-0.056,-0.338;-0.077,-0.306;-0.109,-0.240;-0.123,-0.194;-0.139,-0.131;-0.148,-0.092;-0.156,-0.064;-0.169,-0.027;-0.179,-0.007;-0.196,0.021;-0.211,0.036;-0.225,0.055;-0.243,0.074;-0.257,0.086;-0.268,0.099;-0.283,0.117;-0.289,0.126;-0.294,0.137;-0.295,0.142;-0.295,0.148;-0.294,0.156;-0.294,0.159;-0.292,0.164;-0.291,0.166;-0.287,0.171;-0.286,0.171;-0.286,0.171;-0.269,0.186;-0.252,0.201;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203;-0.249,0.203",941765,21,F,
,,loss,high_pressure,1.1810079000133555,False,61.5,0.1745444348413695,"-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.006,-0.382;-0.012,-0.340;-0.018,-0.302;-0.018,-0.253;-0.008,-0.168;0.002,-0.107;0.030,-0.023;0.053,0.036;0.083,0.097;0.129,0.176;0.158,0.216;0.190,0.257;0.200,0.267;0.227,0.292;0.244,0.305;0.248,0.308;0.250,0.309;0.250,0.309;0.251,0.309;0.251,0.309;0.251,0.309;0.251,0.309;0.251,0.309;0.251,0.309;0.253,0.308;0.257,0.307;0.267,0.304;0.283,0.301;0.294,0.298;0.310,0.296;0.321,0.294;0.328,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293;0.333,0.293",941765,21,F,
,,loss,high_pressure,1.3307465999969281,True,67.75,0.157386296556529,"0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.024,-0.376;0.014,-0.336;0.010,-0.305;0.003,-0.256;-0.001,-0.224;-0.003,-0.195;-0.004,-0.152;-0.001,-0.119;0.011,-0.079;0.042,-0.009;0.073,0.042;0.127,0.106;0.182,0.154;0.223,0.180;0.239,0.187;0.249,0.191;0.254,0.192;0.256,0.192;0.256,0.192;0.257,0.192;0.257,0.193;0.257,0.193;0.257,0.193;0.258,0.193;0.258,0.193;0.258,0.193;0.258,0.193;0.258,0.193;0.258,0.194;0.265,0.198;0.272,0.203;0.284,0.209;0.308,0.222;0.327,0.232;0.340,0.239;0.352,0.246;0.354,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247;0.357,0.247",941765,21,F,
,,loss,high_pressure,1.3321371000201907,False,64.625,0.21781877557582668,"-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.006,-0.427;-0.011,-0.420;-0.026,-0.394;-0.047,-0.340;-0.055,-0.294;-0.060,-0.241;-0.053,-0.150;-0.045,-0.092;-0.032,-0.041;-0.004,0.031;0.021,0.075;0.081,0.152;0.110,0.181;0.135,0.203;0.164,0.227;0.174,0.234;0.180,0.238;0.184,0.242;0.189,0.244;0.201,0.248;0.211,0.253;0.226,0.257;0.236,0.261;0.244,0.262;0.254,0.264;0.266,0.266;0.279,0.266;0.287,0.266;0.293,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266;0.296,0.266",941765,21,F,
,,loss,high_pressure,1.1652276999957394,True,66.1875,0.1939765432603455,"0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.014,-0.416;0.008,-0.388;-0.001,-0.338;-0.002,-0.226;0.007,-0.133;0.036,0.000;0.067,0.088;0.095,0.157;0.140,0.232;0.161,0.259;0.176,0.274;0.191,0.285;0.196,0.287;0.202,0.291;0.209,0.294;0.218,0.297;0.228,0.303;0.236,0.305;0.249,0.308;0.261,0.308;0.273,0.307;0.293,0.300;0.306,0.294;0.326,0.283;0.336,0.276;0.342,0.272;0.346,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268;0.347,0.268",941765,21,F,
,,loss,high_pressure,1.2149736999999732,True,65.1875,0.17351081205312607,"0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.013,-0.395;0.010,-0.366;0.011,-0.308;0.011,-0.262;0.014,-0.196;0.016,-0.159;0.021,-0.112;0.032,-0.051;0.039,-0.016;0.058,0.041;0.072,0.076;0.088,0.101;0.105,0.119;0.148,0.146;0.174,0.159;0.213,0.169;0.237,0.171;0.269,0.171;0.289,0.171;0.303,0.173;0.319,0.177;0.324,0.179;0.328,0.181;0.331,0.182;0.332,0.186;0.336,0.188;0.338,0.191;0.342,0.196;0.347,0.206;0.353,0.211;0.362,0.224;0.366,0.231;0.367,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231;0.368,0.231",941765,21,F,
,,loss,high_pressure,1.766760600003181,False,64.1875,0.5784842204868916,"-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.016,-0.368;-0.043,-0.307;-0.066,-0.250;-0.089,-0.191;-0.119,-0.104;-0.134,-0.050;-0.157,0.031;-0.171,0.080;-0.186,0.129;-0.193,0.177;-0.197,0.203;-0.198,0.224;-0.198,0.236;-0.195,0.246;-0.191,0.258;-0.186,0.264;-0.177,0.271;-0.164,0.278;-0.161,0.281;-0.159,0.282;-0.158,0.282;-0.158,0.282;-0.158,0.282;-0.158,0.282;-0.156,0.283;-0.152,0.284;-0.152,0.284;-0.152,0.284;-0.151,0.284;-0.151,0.284;-0.159,0.281;-0.182,0.280;-0.221,0.278;-0.246,0.276;-0.270,0.274;-0.274,0.274;-0.275,0.274;-0.277,0.277;-0.277,0.280;-0.277,0.280;-0.272,0.291;-0.267,0.294;-0.256,0.298;-0.253,0.300;-0.252,0.300;-0.250,0.301;-0.250,0.301;-0.250,0.301;-0.246,0.302;-0.229,0.310;-0.146,0.332;-0.051,0.348;0.118,0.367;0.221,0.369;0.304,0.362;0.374,0.348;0.395,0.337;0.403,0.332;0.408,0.327;0.408,0.324;0.408,0.323;0.408,0.323;0.408,0.323;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322;0.408,0.322",941765,21,F,
