thisRow.t,notes,block_sign,block_pressure,comp_m,rt,chose_delayed,max_deviation,raw_trajectory,choice_side,participant,age,gender,
,,gain,high_pressure,50,1.114725699997507,True,0.4148961872009023,"-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.409;-0.011,-0.408;-0.013,-0.403;-0.014,-0.395;-0.014,-0.367;-0.014,-0.321;-0.021,-0.287;-0.030,-0.253;-0.037,-0.223;-0.041,-0.192;-0.042,-0.156;-0.036,-0.115;-0.032,-0.084;-0.035,-0.064;-0.047,-0.045;-0.075,-0.016;-0.099,0.008;-0.129,0.032;-0.172,0.062;-0.184,0.080;-0.187,0.103;-0.166,0.146;-0.142,0.172;-0.068,0.216;0.022,0.252;0.117,0.272;0.203,0.282;0.267,0.284;0.305,0.282;0.305,0.282;0.305,0.282;0.305,0.282;0.305,0.282;0.305,0.282;0.305,0.282;0.305,0.282",right,637392,21,F,
,,gain,high_pressure,75,0.9800657999876421,True,0.2034858729121848,"-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.022,-0.399;-0.018,-0.399;-0.016,-0.399;-0.016,-0.399;-0.013,-0.396;-0.009,-0.384;-0.003,-0.363;0.006,-0.318;0.012,-0.267;0.017,-0.202;0.016,-0.094;-0.001,-0.026;-0.024,0.034;-0.048,0.086;-0.069,0.131;-0.087,0.163;-0.106,0.192;-0.120,0.207;-0.130,0.216;-0.136,0.220;-0.143,0.222;-0.153,0.223;-0.156,0.223;-0.182,0.226;-0.211,0.229;-0.242,0.236;-0.272,0.243;-0.299,0.251;-0.308,0.254;-0.308,0.254;-0.308,0.254;-0.308,0.254",left,637392,21,F,
,,gain,high_pressure,99,1.215108299977146,False,0.056573620609855546,"0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.001,-0.421;0.002,-0.416;0.002,-0.412;0.015,-0.374;0.015,-0.374;0.074,-0.252;0.120,-0.167;0.171,-0.091;0.214,-0.043;0.245,-0.012;0.276,0.016;0.298,0.038;0.317,0.059;0.332,0.078;0.345,0.095;0.357,0.112;0.363,0.123;0.366,0.127;0.374,0.142;0.382,0.157;0.388,0.172;0.391,0.186;0.391,0.197;0.391,0.201;0.391,0.203;0.390,0.207;0.390,0.212;0.390,0.219;0.390,0.221;0.390,0.222;0.390,0.222;0.390,0.224;0.390,0.229;0.391,0.238;0.391,0.242;0.391,0.244",right,637392,21,F,
,,gain,high_pressure,86.5,1.1992825000197627,True,0.07504101442647114,"0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.411;0.013,-0.403;0.013,-0.384;0.013,-0.359;0.013,-0.317;0.001,-0.267;-0.027,-0.201;-0.079,-0.120;-0.146,-0.032;-0.212,0.054;-0.266,0.119;-0.317,0.176;-0.325,0.184;-0.334,0.194;-0.335,0.194;-0.337,0.198;-0.338,0.206;-0.344,0.216;-0.347,0.223;-0.352,0.234;-0.358,0.249;-0.360,0.254;-0.362,0.259;-0.362,0.263;-0.362,0.263;-0.362,0.263;-0.362,0.263;-0.362,0.263;-0.362,0.263;-0.362,0.263;-0.362,0.263",left,637392,21,F,
,,gain,high_pressure,92.75,0.9986067999852821,False,0.042309626132096705,"0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.013,-0.386;0.014,-0.385;0.021,-0.376;0.026,-0.366;0.043,-0.334;0.064,-0.294;0.080,-0.262;0.098,-0.217;0.118,-0.172;0.137,-0.127;0.156,-0.082;0.174,-0.035;0.192,0.012;0.221,0.072;0.242,0.103;0.258,0.123;0.273,0.140;0.288,0.158;0.306,0.181;0.321,0.201;0.337,0.222;0.351,0.244;0.367,0.266;0.383,0.287;0.400,0.306;0.425,0.330;0.428,0.334;0.428,0.334;0.428,0.334;0.428,0.334;0.428,0.334",right,637392,21,F,
,,gain,high_pressure,89.625,1.2140287999936845,True,0.13822982088108463,"-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.403;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.029,-0.402;-0.027,-0.402;-0.027,-0.402;-0.026,-0.402;-0.022,-0.393;-0.014,-0.373;0.005,-0.324;0.040,-0.241;0.086,-0.136;0.144,-0.024;0.227,0.113;0.263,0.165;0.271,0.180;0.272,0.181;0.272,0.182;0.273,0.184;0.275,0.190;0.277,0.198;0.277,0.204;0.277,0.229;0.277,0.238;0.276,0.266;0.271,0.282;0.259,0.297;0.247,0.307;0.246,0.307;0.246,0.308;0.254,0.312;0.267,0.314;0.271,0.314;0.272,0.314;0.273,0.314;0.273,0.316;0.274,0.316;0.274,0.316;0.274,0.316;0.275,0.316;0.275,0.316;0.276,0.316;0.276,0.316;0.276,0.316;0.276,0.316;0.276,0.316;0.277,0.316;0.277,0.316;0.278,0.315;0.278,0.315",right,637392,21,F,
,,gain,high_pressure,91.1875,1.383045900001889,False,0.24090301784659604,"-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.007,-0.379;-0.008,-0.379;-0.008,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.009,-0.379;-0.010,-0.378;-0.008,-0.368;-0.002,-0.355;0.011,-0.328;0.018,-0.311;0.024,-0.292;0.033,-0.273;0.040,-0.255;0.047,-0.238;0.056,-0.219;0.064,-0.204;0.066,-0.196;0.066,-0.195;0.064,-0.193;0.064,-0.193;0.062,-0.191;0.062,-0.191;0.051,-0.186;0.042,-0.181;0.028,-0.171;0.012,-0.153;-0.003,-0.131;-0.016,-0.113;-0.026,-0.101;-0.030,-0.094;-0.031,-0.092;-0.031,-0.089;-0.034,-0.081;-0.036,-0.074;-0.036,-0.067;-0.038,-0.053;-0.043,-0.039;-0.046,-0.031;-0.046,-0.024;-0.046,-0.009;-0.042,0.009;-0.031,0.031;-0.012,0.055;0.029,0.092;0.112,0.138;0.181,0.169;0.257,0.194;0.331,0.217;0.384,0.231;0.409,0.241;0.410,0.243;0.411,0.246;0.412,0.250;0.412,0.252;0.412,0.256;0.412,0.260;0.412,0.261;0.412,0.262;0.412,0.262",right,637392,21,F,
,,gain,high_pressure,90.1875,1.214907999994466,False,0.5609126330867539,"0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.414;0.034,-0.408;0.034,-0.397;0.039,-0.368;0.049,-0.343;0.062,-0.313;0.082,-0.271;0.110,-0.221;0.147,-0.164;0.191,-0.101;0.231,-0.040;0.261,0.013;0.280,0.050;0.293,0.078;0.307,0.110;0.314,0.126;0.319,0.141;0.321,0.152;0.322,0.161;0.320,0.171;0.309,0.182;0.288,0.195;0.251,0.209;0.181,0.228;0.064,0.263;-0.036,0.297;-0.123,0.332;-0.219,0.369;-0.258,0.379;-0.286,0.383;-0.310,0.383;-0.329,0.381;-0.347,0.375;-0.363,0.367;-0.380,0.356;-0.397,0.344;-0.407,0.337;-0.409,0.336;-0.409,0.335;-0.409,0.335",left,637392,21,F,
,,gain,high_pressure,89.1875,1.215517800010275,True,0.24703584639017354,"0.014,-0.422;0.014,-0.422;0.014,-0.422;0.014,-0.422;0.014,-0.422;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.014,-0.421;0.013,-0.417;0.013,-0.412;0.012,-0.403;0.012,-0.394;0.012,-0.386;0.013,-0.377;0.014,-0.371;0.014,-0.366;0.014,-0.360;0.014,-0.352;0.016,-0.345;0.017,-0.339;0.021,-0.330;0.025,-0.322;0.029,-0.313;0.031,-0.306;0.034,-0.301;0.034,-0.297;0.036,-0.296;0.036,-0.294;0.036,-0.291;0.041,-0.276;0.043,-0.269;0.044,-0.257;0.044,-0.249;0.045,-0.237;0.048,-0.229;0.053,-0.213;0.064,-0.191;0.079,-0.169;0.092,-0.148;0.103,-0.129;0.108,-0.109;0.108,-0.097;0.102,-0.080;0.084,-0.061;0.059,-0.040;0.008,-0.008;-0.038,0.015;-0.076,0.029;-0.120,0.044;-0.158,0.058;-0.201,0.076;-0.224,0.089;-0.245,0.103;-0.264,0.118;-0.283,0.132;-0.301,0.148;-0.322,0.165;-0.348,0.183;-0.371,0.198;-0.387,0.209;-0.392,0.214;-0.394,0.218;-0.395,0.221;-0.396,0.223;-0.397,0.229;-0.398,0.231;-0.398,0.231",left,637392,21,F,
,,loss,no_pressure,50,2.7636086999846157,False,0.2637116273738338,"-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.406;-0.002,-0.404;-0.002,-0.403;-0.001,-0.394;0.003,-0.385;0.007,-0.378;0.013,-0.363;0.019,-0.343;0.021,-0.307;0.021,-0.295;0.021,-0.289;0.021,-0.283;0.020,-0.277;0.021,-0.271;0.022,-0.259;0.023,-0.250;0.026,-0.240;0.026,-0.233;0.026,-0.223;0.026,-0.214;0.026,-0.210;0.026,-0.208;0.026,-0.207;0.026,-0.206;0.026,-0.204;0.026,-0.203;0.026,-0.202;0.026,-0.200;0.027,-0.198;0.027,-0.197;0.027,-0.195;0.027,-0.192;0.028,-0.187;0.031,-0.180;0.033,-0.175;0.036,-0.170;0.039,-0.162;0.042,-0.157;0.043,-0.153;0.046,-0.148;0.049,-0.143;0.053,-0.136;0.055,-0.131;0.059,-0.124;0.062,-0.118;0.067,-0.111;0.069,-0.105;0.071,-0.101;0.074,-0.093;0.078,-0.084;0.079,-0.082;0.079,-0.078;0.081,-0.072;0.083,-0.063;0.084,-0.058;0.084,-0.054;0.086,-0.043;0.087,-0.035;0.087,-0.028;0.087,-0.023;0.085,-0.017;0.074,-0.004;0.060,0.010;0.038,0.028;0.013,0.045;-0.019,0.063;-0.090,0.094;-0.114,0.103;-0.187,0.124;-0.230,0.136;-0.260,0.143;-0.287,0.152;-0.308,0.159;-0.323,0.166;-0.331,0.172;-0.335,0.176;-0.337,0.181;-0.342,0.189;-0.347,0.196;-0.353,0.207;-0.358,0.214;-0.363,0.222;-0.366,0.228;-0.368,0.233;-0.370,0.237;-0.371,0.241;-0.372,0.244;-0.373,0.248;-0.374,0.251;-0.374,0.252;-0.374,0.253;-0.374,0.255;-0.374,0.255;-0.374,0.256;-0.374,0.256;-0.374,0.256;-0.374,0.256;-0.374,0.256;-0.374,0.256",left,637392,21,F,
