thisRow.t,notes,block_sign,block_pressure,comp_m,rt,chose_delayed,max_deviation,raw_trajectory,choice_side,participant,age,gender,
,,gain,no_pressure,74.0,0.9262423999998646,False,0.20414050067807227,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.012,-0.068;0.012,-0.068;0.012,-0.020;0.012,-0.013;0.011,-0.007;-0.004,0.013;-0.047,0.063;-0.206,0.173;-0.242,0.198;-0.243,0.199;-0.264,0.218;-0.267,0.222;-0.268,0.226;-0.287,0.249;-0.290,0.254;-0.310,0.281;-0.323,0.290;-0.323,0.290;-0.323,0.290;-0.323,0.290",left,02,21,M,
,,gain,no_pressure,73.0,1.0776325000001634,False,0.743071422468183,"0.000,-0.400;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.003,-0.402;0.056,-0.499;0.091,-0.499;0.091,-0.499;0.799,-0.499;0.799,-0.499;0.799,-0.499;0.799,-0.499;0.799,-0.499;0.799,-0.499;0.790,-0.499;0.692,-0.442;0.467,-0.214;0.428,-0.163;0.322,0.036;0.212,0.500;0.218,0.500;0.405,0.500;0.588,0.500;0.623,0.500;0.799,0.378;0.799,0.355;0.799,0.273;0.799,0.197;0.799,0.187;0.798,0.184;0.796,0.177;0.753,0.155;0.753,0.155;0.582,0.126;0.562,0.126;0.562,0.126;0.415,0.151;0.403,0.159;0.400,0.163;0.400,0.163;0.400,0.171;0.400,0.174;0.400,0.176;0.400,0.176;0.400,0.176;0.400,0.176",right,02,21,M,
,,gain,no_pressure,72.0,1.0445981000002575,True,0.34181905607209373,"-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.054,-0.403;-0.058,-0.370;-0.059,-0.278;-0.059,-0.178;-0.038,-0.028;-0.025,0.083;-0.022,0.183;0.004,0.255;0.006,0.256;0.011,0.266;0.011,0.266;0.011,0.268;0.011,0.270;0.011,0.270;0.007,0.273;-0.003,0.273;-0.088,0.278;-0.100,0.280;-0.182,0.298;-0.246,0.310;-0.288,0.322;-0.297,0.326;-0.307,0.333;-0.307,0.333;-0.309,0.333;-0.309,0.335;-0.309,0.335;-0.309,0.335;-0.310,0.335;-0.310,0.335;-0.310,0.335;-0.310,0.335;-0.310,0.335;-0.310,0.334;-0.308,0.328;-0.307,0.327;-0.302,0.317;-0.302,0.317;-0.300,0.316;-0.300,0.316;-0.300,0.316;-0.300,0.316;-0.300,0.316;-0.300,0.316;-0.300,0.316",left,02,21,M,
,,gain,high_pressure,50,0.8489331999999195,True,0.06997626276407846,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.029,-0.274;0.077,-0.123;0.089,-0.103;0.164,0.017;0.175,0.030;0.253,0.125;0.278,0.158;0.362,0.281;0.388,0.316;0.401,0.339;0.407,0.347;0.407,0.347;0.407,0.347;0.407,0.347;0.407,0.347;0.407,0.347;0.407,0.347;0.407,0.347;0.407,0.347;0.407,0.347",right,02,21,M,
,,gain,high_pressure,75,1.1500442000001385,True,0.30316156379179043,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.007,-0.398;0.035,-0.383;0.038,-0.383;0.044,-0.381;0.048,-0.379;0.048,-0.379;0.048,-0.379;0.048,-0.379;0.048,-0.379;0.048,-0.379;0.048,-0.379;0.048,-0.379;0.048,-0.379;-0.069,-0.259;-0.103,-0.190;-0.108,-0.167;-0.109,-0.106;-0.020,0.058;0.020,0.129;0.027,0.142;0.033,0.154;0.033,0.154;0.033,0.154;0.033,0.154;0.033,0.154;0.033,0.154;0.033,0.154;0.030,0.158;-0.036,0.143;-0.051,0.139;-0.051,0.139;-0.265,0.100;-0.276,0.100;-0.325,0.100;-0.325,0.100;-0.325,0.100;-0.325,0.100;-0.327,0.100;-0.327,0.100;-0.327,0.100;-0.328,0.106;-0.328,0.107;-0.328,0.109;-0.328,0.124;-0.328,0.125;-0.327,0.147;-0.325,0.152;-0.325,0.152;-0.304,0.188;-0.300,0.202;-0.290,0.223;-0.290,0.223;-0.290,0.223;-0.290,0.223;-0.290,0.223",left,02,21,M,
,,gain,high_pressure,99,1.2811230999996042,False,0.5950566391917277,"-0.023,-0.382;-0.023,-0.382;-0.023,-0.382;-0.023,-0.382;-0.023,-0.382;-0.023,-0.382;-0.020,-0.382;-0.020,-0.382;-0.018,-0.382;-0.018,-0.382;-0.018,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.016,-0.382;-0.015,-0.380;-0.015,-0.375;-0.024,-0.358;-0.025,-0.353;-0.025,-0.295;-0.067,-0.091;-0.084,-0.028;-0.109,0.043;-0.123,0.080;-0.133,0.115;-0.122,0.207;-0.117,0.213;-0.117,0.213;-0.094,0.249;-0.007,0.322;0.008,0.328;0.008,0.328;0.068,0.360;0.131,0.386;0.158,0.406;0.163,0.408;0.163,0.408;0.163,0.408;0.068,0.355;0.068,0.355;-0.016,0.303;-0.019,0.301;-0.022,0.293;0.099,0.290;0.122,0.290;0.231,0.297;0.268,0.307;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;0.279,0.311;-0.068,0.270;-0.111,0.264;-0.308,0.254;-0.343,0.257;-0.343,0.257;-0.343,0.257;-0.343,0.263;-0.343,0.263;-0.343,0.263;-0.343,0.263;-0.343,0.263",left,02,21,M,
,,gain,high_pressure,86.5,0.8726808000001256,True,0.5451326585195713,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.013,-0.330;0.013,-0.313;0.010,-0.213;0.027,-0.028;0.036,-0.010;0.064,0.036;0.100,0.074;0.195,0.157;0.204,0.163;0.238,0.185;0.245,0.191;0.251,0.195;0.268,0.205;0.278,0.212;0.278,0.212;0.278,0.212;0.278,0.212;0.278,0.212;0.278,0.212;0.278,0.212;0.278,0.212;0.278,0.212;0.278,0.212;0.228,0.221;0.214,0.223;0.054,0.264;-0.184,0.329;-0.212,0.337;-0.286,0.361;-0.286,0.361;-0.286,0.361;-0.286,0.361;-0.286,0.361;-0.286,0.361;-0.286,0.361",left,02,21,M,
,,gain,high_pressure,92.75,0.800463700000364,False,0.0920957904324873,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.025,-0.357;0.094,-0.253;0.105,-0.235;0.152,-0.136;0.154,-0.124;0.146,-0.083;0.144,-0.078;0.138,-0.045;0.133,-0.020;0.133,0.012;0.146,0.041;0.191,0.093;0.274,0.152;0.281,0.155;0.287,0.163;0.307,0.186;0.307,0.186;0.309,0.187;0.309,0.187;0.312,0.189;0.333,0.202;0.338,0.205;0.382,0.231;0.416,0.253;0.447,0.273;0.458,0.293;0.458,0.297;0.458,0.299;0.458,0.299;0.458,0.299;0.458,0.299;0.458,0.299",right,02,21,M,
,,gain,high_pressure,89.625,0.7476707000000715,False,0.06201736729460421,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;-0.077,-0.287;-0.190,-0.121;-0.256,-0.028;-0.332,0.081;-0.365,0.129;-0.400,0.175;-0.414,0.203;-0.420,0.217;-0.421,0.225;-0.421,0.247;-0.421,0.250;-0.421,0.250;-0.412,0.273;-0.410,0.276;-0.400,0.305;-0.388,0.325;-0.387,0.328;-0.387,0.328;-0.368,0.352;-0.368,0.352;-0.368,0.352;-0.368,0.352",left,02,21,M,
,,gain,high_pressure,86.5,0.9066039999997884,False,0.27391003888450205,"0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.000,-0.400;0.001,-0.402;0.005,-0.403;0.019,-0.407;0.022,-0.407;0.022,-0.407;0.022,-0.407;0.022,-0.407;0.022,-0.407;0.065,-0.360;0.070,-0.343;0.086,-0.212;0.086,-0.178;0.086,0.074;0.092,0.188;0.092,0.209;0.100,0.313;0.100,0.313;0.100,0.313;0.100,0.313;0.100,0.313;0.092,0.312;0.092,0.312;0.092,0.312;0.092,0.312;0.092,0.312;0.092,0.312;0.092,0.312;0.092,0.312;0.132,0.249;0.135,0.246;0.149,0.240;0.152,0.239;0.156,0.239;0.157,0.239;0.194,0.272;0.199,0.275;0.215,0.289;0.215,0.289;0.215,0.289;0.215,0.289",right,02,21,M,
